0.45623,0.6557,0.93871,0.59349,0.4441,0.36793,0.25487,0.295,0.22598,0.1636,0.21563,0.24145,0.43155
0.33418,0.49655,1,0.53445,0.30122,0.28436,0.30705,0.11587,0.39368,0.38128,0.40265,0.48249,0.26
0.028646,0.65118,0.88271,0.50395,0.55184,0.48962,0.48194,0.44689,0.47502,0.092801,0.17887,0.21962,0.23954
0.031203,0.47732,0.95748,0.60797,0.5734,0.4582,0.38871,0.4316,0.30061,0.17842,0.23936,0.24705,0.33866
0.33078,0.11486,0.60195,0.87069,0.56572,0.48812,0.33619,0.36043,0.15614,0.37932,0.3627,0.465,0.1734
0.42304,0.42277,0.90456,0.72193,0.39374,0.37311,0.49736,0.33296,0.22928,0.19573,0.26456,0.31703,0.18855
0.41057,0.44591,0.8796,0.65745,0.38594,0.5588,0.36262,0.1739,0.22679,0.22647,0.43183,0.35653,0.16563
0.45102,0.45044,0.68946,0.82016,0.40729,0.59516,0.37893,0.2032,0.25624,0.14372,0.31253,0.34074,0.18572
0.68199,0.54583,0.72325,0.63606,0.46762,0.45249,0.50476,0.2908,0.22059,0.16267,0.18729,0.22433,0.1775
0.45312,0.29444,0.81176,0.83561,0.41749,0.46298,0.31464,0.30489,0.22361,0.20387,0.33206,0.35925,0.22433
0.48008,0.56688,0.82696,0.58819,0.5761,0.46819,0.42798,0.47883,0.33328,0.072287,0.10428,0.1662,0.16981
0.36366,0.64496,0.85437,0.54141,0.53425,0.41891,0.45532,0.53635,0.43434,0.054186,0.12793,0.15747,0.15272
0.42889,0.56913,0.95788,0.52605,0.52464,0.36884,0.36041,0.47955,0.42323,0.10914,0.15243,0.1586,0.21987
0.41441,0.62611,0.86511,0.6145,0.42492,0.44108,0.50485,0.43789,0.2974,0.11529,0.10989,0.17403,0.24291
0.35334,0.47888,0.96911,0.62756,0.51989,0.43682,0.37271,0.36209,0.32185,0.09956,0.15635,0.21241,0.32627
0.26044,0.65692,0.83273,0.55116,0.51611,0.40158,0.49015,0.555,0.26921,0.35878,0.050852,0.13176,0.21091
0.32403,0.58845,0.77713,0.52352,0.50304,0.47761,0.54183,0.69428,0.33363,0.050243,0.12476,0.17165,0.15357
0.5197,0.62103,0.89873,0.48844,0.52874,0.37116,0.28049,0.46538,0.50886,0.016118,0.24427,0.21457,0.14026
0.44088,0.67804,0.88781,0.48475,0.60032,0.40333,0.46431,0.33587,0.37885,0.061472,0.18442,0.20035,0.16291
0.60657,0.66501,0.54719,0.64339,0.75523,0.49514,0.32421,0.29313,0.2247,0.086214,0.18892,0.26083,0.17471
0.5074,0.54423,0.67654,0.67413,0.61594,0.59166,0.40751,0.30721,0.19742,0.21001,0.17437,0.18807,0.15645
0.57743,0.79287,0.73845,0.58718,0.58193,0.41524,0.32896,0.33973,0.20901,0.056515,0.15201,0.26804,0.24713
0.57692,0.68433,0.75529,0.57988,0.53853,0.46941,0.45046,0.36932,0.2517,0.060412,0.1025,0.1787,0.25275
0.56003,0.70894,0.62903,0.5468,0.70761,0.53493,0.3961,0.36713,0.26251,0.057253,0.102,0.20649,0.18175
0.44997,0.81809,0.55784,0.63563,0.73526,0.37482,0.43615,0.41946,0.25791,0.03461,0.16242,0.28035,0.12955
0.31202,0.70778,0.69243,0.76647,0.7032,0.40514,0.30465,0.3107,0.27675,0.10809,0.16339,0.22784,0.2822
0.42022,0.53952,0.60105,0.65181,0.78786,0.58074,0.38329,0.28437,0.24065,0.098354,0.18026,0.25774,0.19596
0.42055,0.49049,0.50614,0.6853,0.87778,0.55998,0.35937,0.28638,0.19309,0.087373,0.18179,0.29201,0.26335
0.37315,0.4294,0.44956,0.61374,1,0.53619,0.34121,0.34407,0.26707,0.12856,0.20594,0.26695,0.2432
0.35041,0.41787,0.85268,0.83818,0.45959,0.40537,0.33243,0.3437,0.35654,0.11013,0.20727,0.27036,0.28783
0.23875,0.40012,0.76739,0.87534,0.49362,0.42418,0.41106,0.47125,0.26311,0.12527,0.1915,0.2443,0.31577
0.35058,0.57347,0.99277,0.58032,0.50998,0.26179,0.2894,0.53954,0.3107,0.15191,0.22602,0.22663,0.2851
0.42181,0.59322,0.87205,0.61357,0.56337,0.46705,0.3926,0.43585,0.29309,0.072633,0.14063,0.20486,0.19133
0.30629,0.55959,0.51953,0.61916,0.68978,0.51515,0.5127,0.72066,0.3331,0.077821,0.095059,0.13489,0.15613
0.2357,0.34095,0.72179,0.6627,0.94224,0.39685,0.25296,0.28111,0.27928,0.19047,0.30496,0.32748,0.27594
0.16736,0.60294,0.64769,0.72602,0.82309,0.48426,0.25435,0.26263,0.21703,0.11275,0.24845,0.29849,0.37694
0.25834,0.55951,0.83671,0.86576,0.41225,0.27848,0.24404,0.314,0.30384,0.21076,0.29549,0.35791,0.33779
0.25424,0.26501,0.834,0.89102,0.41188,0.36639,0.34846,0.36209,0.40674,0.17024,0.30591,0.31722,0.28791
0.22604,0.42832,0.73994,0.96106,0.4107,0.31832,0.32071,0.36121,0.32821,0.21196,0.29377,0.33517,0.31174
0.22619,0.39124,0.77233,0.90438,0.38181,0.49306,0.28422,0.29609,0.33753,0.13852,0.31496,0.3636,0.31422
0.21181,0.29456,0.58527,1,0.52047,0.46019,0.31214,0.33761,0.31794,0.24506,0.32708,0.31402,0.284
0.27775,0.24008,0.34931,0.6304,0.60807,0.87969,0.49245,0.33736,0.24644,0.22707,0.25094,0.3207,0.27967
0.17107,0.22528,0.27246,0.72146,0.98963,0.24513,0.35737,0.54766,0.43583,0.23378,0.2975,0.33926,0.35478
0.26302,0.36678,0.74983,0.50776,0.45035,0.33052,0.32129,0.83563,0.72886,0.069658,0.20884,0.20758,0.20925
0.14902,0.36249,0.55101,0.80452,0.83257,0.29347,0.50123,0.47241,0.44455,0.13016,0.20811,0.28207,0.17948
0.52067,0.2829,0.62146,0.698,0.50467,0.66297,0.43051,0.40173,0.23784,0.10844,0.21449,0.45239,0.061226
0.23698,0.27129,0.39053,0.94537,0.41627,0.38816,0.60503,0.58518,0.27716,0.15458,0.26705,0.23899,0.42316
0.20453,0.27608,0.28162,0.79896,0.82863,0.66321,0.36502,0.37469,0.33752,0.17156,0.25152,0.30547,0.29227
0.27359,0.27217,0.24126,0.97272,0.65369,0.45716,0.47408,0.47933,0.33484,0.13692,0.25807,0.32199,0.30333
0.17282,0.22037,0.26381,0.67247,0.9294,0.63385,0.43592,0.46962,0.29554,0.16485,0.26272,0.30929,0.31378
0.17685,0.40049,0.41287,0.73757,0.99357,0.44959,0.31658,0.38464,0.31174,0.16365,0.23879,0.286,0.31832
0.12648,0.25387,0.59238,0.70478,0.78719,0.42178,0.57837,0.62274,0.30894,0.080864,0.16322,0.22821,0.30702
0.11945,0.21836,0.57135,0.6771,0.61621,0.70271,0.61941,0.47279,0.30453,0.10693,0.1769,0.27629,0.27772
0.13047,0.419,0.44297,0.80988,0.79026,0.26201,0.45717,0.6419,0.49641,0.15248,0.18323,0.23665,0.20424
0.055718,0.25722,0.80686,0.82787,0.51569,0.44355,0.42451,0.37057,0.33636,0.091309,0.25162,0.3495,0.3641
0.062703,0.2691,0.51253,0.85078,0.71707,0.39171,0.47656,0.60573,0.36964,0.18475,0.26525,0.31233,0.18279
0.59553,0.68154,0.65553,0.44616,0.54599,0.32028,0.24945,0.33903,0.10794,0.1117,0.17076,0.30321,0.73161
0.57619,0.661,0.79597,0.65649,0.52751,0.29875,0.22769,0.30094,0.14143,0.21704,0.216,0.23933,0.43953
0.80776,0.61399,0.69536,0.53182,0.51603,0.36384,0.25681,0.27858,0.26803,0.24852,0.15746,0.14897,0.40622
0.67402,0.81992,0.53959,0.47064,0.44825,0.56943,0.17329,0.02872,0.2849,0.35056,0.32885,0.30493,0.31673
0.48026,0.68579,0.71644,0.5325,0.65069,0.5466,0.29078,0.019214,0.22951,0.18486,0.43419,0.26074,0.25528
0.79927,0.71746,0.31384,0.54683,0.72445,0.40361,0.25481,0.21406,0.15885,0.18812,0.31402,0.40549,0.25662
0.79263,0.73978,0.5078,0.46926,0.5793,0.48072,0.31274,0.2169,0.14914,0.36579,0.16381,0.23495,0.29081
0.58517,0.63967,0.68375,0.57274,0.70878,0.31807,0.31208,0.20449,0.20351,0.26768,0.19649,0.29753,0.29485
0.61589,0.74359,0.36996,0.57319,0.68099,0.50459,0.33696,0.20685,0.023983,0.35266,0.35048,0.21599,0.33116
0.49249,0.7897,0.49129,0.37187,0.80345,0.57778,0.16962,0.15432,0.10291,0.21685,0.27363,0.41192,0.40537
0.6116,0.68296,0.62239,0.62531,0.69552,0.34164,0.27317,0.26199,0.20801,0.045286,0.52805,0.17668,0.25875
0.5803,0.96078,0.62278,0.39918,0.68677,0.24313,0.23923,0.25017,0.15925,0.15071,0.29845,0.44261,0.31048
0.78731,0.75622,0.55901,0.356,0.71973,0.34322,0.24572,0.25431,0.18937,0.18185,0.31923,0.45172,0.16243
0.57026,1,0.62258,0.41078,0.67876,0.28639,0.27775,0.38862,0.23851,0.14132,0.2095,0.31032,0.21668
0.63942,0.8143,0.47809,0.25534,0.84199,0.46786,0.22972,0.49178,0.29335,0.10924,0.20819,0.30647,0.16857
0.67491,0.53449,0.77768,0.67695,0.49519,0.28823,0.13771,0.18079,0.24426,0.26682,0.37155,0.41784,0.2415
0.71493,0.77683,0.71555,0.57134,0.46963,0.31032,0.17634,0.20327,0.2403,0.16094,0.24932,0.44747,0.28115
0.76414,0.65465,0.63465,0.55512,0.5827,0.25963,0.27201,0.089787,0.25418,0.37522,0.23193,0.42503,0.21304
0.77439,0.64861,0.67971,0.4071,0.62341,0.29492,0.1925,0.1281,0.29159,0.39393,0.095678,0.42923,0.32669
0.51399,0.69743,0.78192,0.64693,0.63644,0.32605,0.28608,0.1686,0.19032,0.29538,0.23795,0.28198,0.24227
0.59386,0.56823,0.74169,0.62561,0.58459,0.35373,0.44244,0.09481,0.14937,0.35557,0.22318,0.33127,0.21872
0.84611,0.37513,0.7173,0.5729,0.473,0.30166,0.24652,0.22032,0.14837,0.27299,0.29079,0.46713,0.34054
0.5628,0.45862,0.85202,0.65931,0.49366,0.28282,0.30337,0.17338,0.10274,0.23038,0.27761,0.44102,0.4239
0.53259,0.86458,0.61869,0.54419,0.68295,0.45471,0.27629,0.27863,0.17922,0.15853,0.17421,0.39851,0.13825
0.77964,0.70719,0.50988,0.52598,0.65264,0.48964,0.34496,0.21456,0.27304,0.19664,0.1597,0.25766,0.17362
0.70977,0.73998,0.48329,0.37819,0.74397,0.5527,0.29889,0.22494,0.39543,0.15187,0.25276,0.26443,0.094154
0.63095,0.70531,0.68196,0.47491,0.802,0.35067,0.32487,0.20949,0.22951,0.21234,0.22401,0.24753,0.20778
0.69055,0.86473,0.64838,0.46622,0.56599,0.37205,0.20327,0.1989,0.24624,0.26997,0.3542,0.34979,0.1274
0.66722,0.81059,0.66509,0.55386,0.6139,0.4136,0.23701,0.31986,0.2925,0.12188,0.17852,0.28604,0.15282
0.83908,0.77536,0.50271,0.50693,0.4289,0.44735,0.41057,0.28502,0.19013,0.25544,0.16438,0.27594,0.23294
0.80815,0.51304,0.55169,0.62243,0.43893,0.46433,0.48347,0.18561,0.2288,0.28003,0.30509,0.29116,0.11881
0.61452,0.87596,0.72713,0.33359,0.56577,0.3567,0.32399,0.38484,0.29698,0.28613,0.31268,0.26917,0.026847
0.53703,0.65578,0.65817,0.57501,0.60862,0.58493,0.057451,0.21068,0.47692,0.30069,0.15583,0.27358,0.16953
0.61641,0.75914,0.71504,0.47372,0.73026,0.41831,0.30356,0.27423,0.24368,0.14911,0.16359,0.25261,0.19653
0.65394,0.81303,0.4052,0.48409,0.79254,0.45727,0.38147,0.36129,0.2514,0.11967,0.13455,0.20395,0.22849
0.62342,0.79694,0.55509,0.58006,0.70606,0.45255,0.32827,0.32053,0.17883,0.13534,0.11217,0.2554,0.24026
0.74894,0.81771,0.49998,0.47943,0.52885,0.52874,0.35755,0.31911,0.27261,0.27062,0.12999,0.17377,0.18374
0.69215,0.8112,0.65872,0.46176,0.62143,0.44457,0.2993,0.28474,0.213,0.076645,0.16712,0.38219,0.18491
0.7283,0.75818,0.59956,0.49544,0.68763,0.40393,0.2836,0.31968,0.21056,0.041504,0.15684,0.39039,0.21141
0.65024,0.93038,0.51422,0.54421,0.6257,0.40145,0.2527,0.20956,0.16698,0.16733,0.23204,0.31021,0.31532
0.72552,0.7886,0.56085,0.58421,0.60195,0.4253,0.2831,0.20548,0.17448,0.22813,0.22492,0.29348,0.21712
0.70365,0.75848,0.69636,0.56496,0.61286,0.34843,0.23102,0.24706,0.19629,0.15937,0.20274,0.29593,0.29135
0.60438,0.80863,0.5282,0.57803,0.67778,0.47416,0.29679,0.32336,0.080074,0.13489,0.21182,0.39006,0.18779
0.73956,0.73561,0.64716,0.41002,0.57087,0.56491,0.28938,0.31551,0.15309,0.11592,0.26013,0.28448,0.21333
0.48992,0.66403,0.55287,0.52919,0.67922,0.63362,0.25359,0.14982,0.084211,0.056446,0.40345,0.50254,0.25226
0.45869,0.87045,0.74489,0.38102,0.62384,0.51989,0.34434,0.17496,0.11258,0.17261,0.27107,0.31484,0.31068
0.63294,0.87024,0.71753,0.44925,0.59167,0.33381,0.26456,0.27124,0.16711,0.019138,0.26868,0.39816,0.33253
0.69902,0.63707,0.72272,0.63625,0.64272,0.31478,0.2073,0.28416,0.26478,0.14585,0.18081,0.26705,0.28804
0.63743,0.6127,0.64645,0.47934,0.87519,0.35015,0.19201,0.27588,0.20226,0.10823,0.23241,0.29083,0.3659
0.62666,0.79788,0.65624,0.62518,0.65592,0.33019,0.16443,0.22465,0.29801,0.20847,0.20139,0.26556,0.25915
0.48164,0.84988,0.7458,0.5544,0.64869,0.26994,0.10473,0.20602,0.30229,0.22908,0.22279,0.27622,0.42316
0.5582,0.72633,0.84077,0.46599,0.71415,0.28946,0.18782,0.29969,0.27488,0.18037,0.29772,0.3067,0.18499
0.56786,0.84002,0.79224,0.53,0.58522,0.21298,0.16695,0.29378,0.23097,0.17425,0.33674,0.37584,0.24595
0.58119,0.75289,0.75039,0.60507,0.52444,0.17207,0.074184,0.28088,0.26486,0.21382,0.21266,0.4195,0.45909
0.61901,0.56039,0.75443,0.68411,0.56609,0.23163,0.01236,0.30435,0.36376,0.091826,0.34497,0.38254,0.37697
0.54606,0.74796,0.54371,0.65577,0.79157,0.23176,0.18064,0.41992,0.32707,0.14543,0.12583,0.19676,0.37902
0.5553,0.85433,0.77979,0.43183,0.54268,0.3557,0.22045,0.25309,0.32075,0.074754,0.40873,0.45572,0.092325
0.53145,0.76901,0.62799,0.56748,0.48859,0.37147,0.15621,0.19818,0.36755,0.15926,0.48055,0.60374,0.012837
0.64337,0.71103,0.45938,0.66535,0.60622,0.52511,0.18202,0.12033,0.2771,0.13167,0.36573,0.44965,0.14711
0.72552,0.48354,0.59127,0.45795,0.60164,0.57507,0.17398,0.28326,0.18188,0.33607,0.25125,0.54479,0.059258
0.6231,0.77167,0.62977,0.53558,0.72605,0.15769,0.18762,0.21395,0.1773,0.23085,0.27556,0.34991,0.44118
0.54095,0.8433,0.59063,0.70116,0.6069,0.21307,0.12512,0.18854,0.23957,0.25641,0.29242,0.3559,0.3746
0.48947,0.60282,0.66791,0.70802,0.70498,0.44299,0.095478,0.15076,0.23243,0.20903,0.27953,0.44019,0.23786
0.52693,0.69072,0.57271,0.53898,0.78317,0.44344,0.13531,0.11979,0.14638,0.18848,0.33299,0.5416,0.25152
0.56654,0.73561,0.74216,0.51295,0.73702,0.31808,0.17237,0.16655,0.17458,0.27418,0.26112,0.34409,0.3026
0.45755,0.5868,0.743,0.66139,0.69558,0.29736,0.13628,0.13391,0.14431,0.25966,0.40309,0.32127,0.44779
0.414,0.81133,0.63041,0.65868,0.46404,0.37196,0.20053,0.18651,0.23763,0.078259,0.29782,0.69714,0.23375
0.44465,0.69148,0.83955,0.40863,0.64814,0.28938,0.097623,0.13669,0.3671,0.33157,0.39675,0.53485,0.13646
0.54046,0.43657,0.81363,0.72098,0.50911,0.34673,0.24712,0.18435,0.11937,0.16869,0.3144,0.50404,0.34601
0.57838,0.90809,0.32374,0.29343,0.52298,0.5952,0.50687,0.29455,0.24032,0.067675,0.47598,0.44829,0.069791
0.44336,0.8325,0.24091,0.37736,0.68879,0.60116,0.42795,0.095531,0.41,0.34486,0.35173,0.45602,0.018819
0.50938,0.63452,0.28045,0.6099,0.58465,0.12077,0.026739,0.093999,0.43642,0.5497,0.61153,0.49362,0.38998
0.49435,0.61589,0.45721,0.50369,0.5258,0.078678,0.051943,0.11765,0.27981,0.37702,0.504,0.68801,0.60653
0.40294,0.48288,0.31049,0.3791,0.48468,0.14978,0.051229,0.096387,0.46481,0.39589,0.71663,0.79151,0.55963
0.6625,0.69496,0.36086,0.20316,0.48298,0.14434,0.040214,0.18061,0.39415,0.58911,0.48422,0.50397,0.60083
0.63095,0.52467,0.28925,0.40533,0.70909,0.11087,0.045889,0.1746,0.35538,0.26309,0.51647,0.70958,0.54343
0.67697,0.77038,0.18282,0.39949,0.62318,0.11482,0.1026,0.18275,0.30256,0.3717,0.55638,0.55477,0.50647
0.71189,0.44459,0.20168,0.37993,0.83415,0.14268,0.043199,0.33455,0.33039,0.36232,0.47905,0.43801,0.58218
0.69692,0.45958,0.20461,0.27894,0.62906,0.025814,0.064829,0.4345,0.52096,0.36996,0.57363,0.70401,0.35815
0.51587,0.71395,0.11434,0.36602,0.50053,0.076532,0.151,0.31888,0.33825,0.61927,0.47642,0.43551,0.70872
0.45492,0.72554,0.39376,0.13628,0.60424,0.099329,0.31139,0.14405,0.25675,0.64535,0.73525,0.51547,0.36654
0.53824,0.53143,0.32051,0.14739,0.65601,0.2906,0.20672,0.11806,0.2705,0.52867,0.63359,0.79928,0.2664
0.54847,0.56775,0.18091,0.10448,0.47935,0.30133,0.2315,0.29652,0.20195,0.32295,0.86587,0.74683,0.47967
0.59009,0.67145,0.24594,0.40016,0.5235,0.55128,0.13483,0.16727,0.318,0.28185,0.57697,0.74406,0.092425
0.53621,0.62946,0.1765,0.30107,0.59094,0.26945,0.14379,0.089967,0.48983,0.35494,0.79245,0.71681,0.23969
0.63506,0.57451,0.047464,0.26772,0.56339,0.37587,0.23505,0.13157,0.2204,0.45295,0.59427,0.75378,0.43179
0.76017,0.65151,0.14315,0.26143,0.36614,0.44641,0.22279,0.21253,0.19744,0.45862,0.75725,0.53669,0.33947
0.3616,0.34531,0.30752,0.057107,0.79605,0.43679,0.32701,0.23563,0.15348,0.31898,0.55402,0.5254,0.78536
0.49899,0.59664,0.2541,0.51374,0.68443,0.2565,0.14814,0.065932,0.20538,0.29602,0.49276,0.4896,0.7548
0.47715,0.75734,0.37401,0.37887,0.60983,0.39727,0.20352,0.057823,0,0.4566,0.52347,0.52796,0.54345
0.60664,0.45609,0.35374,0.52439,0.60497,0.18757,0.16077,0.20025,0.07293,0.38832,0.43748,0.53133,0.73799
0.63874,0.5855,0.38778,0.3444,0.66679,0.14322,0.31437,0.12508,0.055695,0.36454,0.48018,0.5413,0.64745
0.64223,0.68975,0.30687,0.32684,0.44966,0.25995,0.06237,0.14687,0.19537,0.50481,0.65383,0.67191,0.43745
0.65999,0.72275,0.3008,0.44657,0.4905,0.24645,0.089676,0.15489,0.22125,0.20756,0.42458,0.66981,0.64862
0.64734,0.56083,0.23558,0.36216,0.70834,0.3735,0.069097,0.19361,0.17141,0.57652,0.61792,0.55936,0.25288
0.66784,0.49474,0.59657,0.24535,0.6105,0.25085,0.090433,0.1641,0.12883,0.60126,0.50613,0.43819,0.52656
0.62833,0.30775,0.41155,0.33677,0.78686,0.23938,0.085935,0.17284,0.20041,0.56522,0.68403,0.51388,0.37246
0.62449,0.23402,0.42082,0.32555,0.31162,0.26901,0.18158,0.21541,0.16869,0.48299,0.6665,0.67749,0.68666
0.68868,0.3765,0.38009,0.43165,0.45994,0.20594,0.058775,0.35486,0.099712,0.3293,0.61367,0.73929,0.55183
0.57836,0.3321,0.33691,0.22645,0.47798,0.35857,0.18856,0.2505,0.095617,0.41819,0.63063,0.87113,0.49281
0.41094,0.55473,0.33862,0.39793,0.37301,0.12913,0.18817,0.18903,0.19543,0.52361,0.70649,0.81783,0.49904
0.47893,0.38331,0.36079,0.60242,0.62036,0.085214,0.14948,0.16018,0.16867,0.55759,0.56916,0.66076,0.49326
0.38504,0.38544,0.34501,0.30532,0.6416,0.1294,0.15724,0.24382,0.20471,0.4369,0.81229,0.80341,0.45362
0.45841,0.56823,0.44152,0.32885,0.45271,0.13212,0.011751,0.28341,0.22869,0.61738,0.55975,0.77791,0.46829
0.36353,0.72325,0.52102,0.41233,0.48106,0.038517,0.051397,0.3253,0.23611,0.41748,0.6879,0.72821,0.38623
0.50827,0.54031,0.49785,0.45976,0.27819,0,0.23261,0.32941,0.15904,0.55293,0.64755,0.66694,0.48776
0.70249,0.46758,0.57255,0.35251,0.39018,0.19401,0.14357,0.16617,0.22451,0.34192,0.62299,0.78733,0.37924
0.72659,0.42904,0.57445,0.53293,0.36014,0.13564,0.15776,0.12344,0.22184,0.52803,0.46286,0.51021,0.54599
0.75001,0.32495,0.51055,0.43806,0.29498,0.22668,0.43653,0.060797,0.17653,0.46233,0.46786,0.68684,0.4357
0.59407,0.48195,0.53457,0.54813,0.55219,0.15424,0.13409,0.12743,0.1383,0.47533,0.68532,0.60178,0.31368
0.50005,0.51893,0.48754,0.48183,0.52135,0.24249,0.15091,0.13387,0.10496,0.42765,0.80673,0.6827,0.28407
0.39305,0.15853,0.85907,0.46138,0.50287,0.20056,0.16897,0.17144,0.33298,0.24428,0.62195,0.71231,0.41611
0.47071,0.69504,0.3038,0.31107,0.52195,0.25041,0.14509,0.14824,0.13696,0.29619,0.67669,0.76264,0.58909
0.46463,0.52995,0.28023,0.33803,0.52468,0.30727,0.14559,0.12434,0.17258,0.2682,0.76149,0.8091,0.5554
0.39156,0.55376,0.33946,0.36471,0.63603,0.23326,0.11461,0.12477,0.19128,0.32253,0.64243,0.85122,0.51
0.46969,0.39742,0.5799,0.4999,0.44719,0.26082,0.11093,0.11993,0.1125,0.35895,0.58894,0.78167,0.53734
0.49096,0.613,0.39766,0.45643,0.49028,0.21317,0.1136,0.13243,0.1079,0.31595,0.77339,0.62322,0.59789
0.53035,0.51095,0.33383,0.39121,0.62367,0.19096,0.086607,0.22555,0.081641,0.47198,0.58378,0.75345,0.51439
0.42821,0.67592,0.29017,0.38765,0.64772,0.15867,0.080469,0.24204,0.11185,0.41631,0.5633,0.64864,0.65693
0.51012,0.50347,0.41229,0.41203,0.49836,0.1863,0.025604,0.22949,0.17429,0.33266,0.5732,0.79533,0.62635
0.47209,0.57668,0.31043,0.30901,0.42806,0.29404,0.16823,0.15655,0.15975,0.38377,0.51539,0.64001,0.8451
0.70164,0.58017,0.34593,0.36157,0.51987,0.33014,0.12981,0.13768,0.19405,0.22383,0.42675,0.51178,0.79176
0.76124,0.43618,0.24463,0.31385,0.56452,0.18124,0.15612,0.20005,0.24204,0.41426,0.65126,0.74465,0.39944
0.74049,0.68132,0.22869,0.24208,0.62718,0.29094,0.16535,0.13132,0.20024,0.32572,0.51877,0.68387,0.46859
0.63924,0.6877,0.18732,0.35826,0.66163,0.23643,0.14603,0.17383,0.16209,0.3656,0.49221,0.73493,0.45664
0.63104,0.34777,0.25096,0.39599,0.60233,0.25719,0.10736,0.08348,0.22474,0.49505,0.58342,0.62804,0.6498
0.73488,0.44806,0.27012,0.23139,0.61116,0.23448,0.16769,0.15917,0.18906,0.52867,0.48026,0.5649,0.65902
0.89217,0.54136,0.24441,0.38977,0.53125,0.30632,0.11869,0.1864,0.19299,0.40227,0.42592,0.53532,0.52655
0.4784,0.48702,0.2797,0.51887,0.66162,0.31965,0.065754,0.10974,0.17291,0.73008,0.43737,0.51537,0.50273
0.21278,0.66583,0.29357,0.51608,0.45952,0.33304,0.12705,0.17433,0.14843,0.45781,0.41582,0.67987,0.76271
0.46884,0.62935,0.28171,0.3276,0.34376,0.26665,0.16621,0.17392,0.23024,0.45718,0.54854,0.52478,0.867
0.41869,0.4197,0.48362,0.61223,0.37876,0.6016,0.055811,0.066248,0.22963,0.43194,0.33724,0.73039,0.43795
0.32251,0.63169,0.45762,0.39267,0.69366,0.29021,0.17532,0.21347,0.16867,0.33935,0.65906,0.82276,0.14946
0.59117,0.62727,0.39657,0.37359,0.41324,0.31636,0.25788,0.099923,0.27963,0.053886,0.55496,0.8863,0.4169
0.48593,0.25859,0.52352,0.5978,0.45121,0.22602,0.01112,0.094833,0.30783,0.46546,0.57676,0.64864,0.60196
0.65341,0.39491,0.6144,0.48582,0.30725,0.23169,0.10296,0.19174,0.19029,0.38163,0.61358,0.74174,0.3959
0.32899,0.40226,0.58721,0.43121,0.40833,0.16631,0.083959,0.24494,0.22034,0.43579,0.55551,0.55406,0.84544
0.59993,0.51674,0.27555,0.48599,0.42508,0.1265,0.29504,0.22809,0.21357,0.28115,0.43224,0.5061,0.87367
